PlayerID,Age_Group,Gender,Country,Subscription_Tier,Avg_Session_Min,Total_Hours_Played,Games_Owned,Total_Spend_USD,Joined_Year,Churn_Flag,Preferred_Genre,Preferred_Device,Friends_Count,Achievement_Points
277,45-54,Female,Poland,Free,10.7,204.0,55,46.1,2019,1,Shooter,PC,214,46441
278,35-44,Female,South Korea,Ultimate,20.2,493.5,55,63.44,2015,0,Strategy,PC,430,3510
279,55+,Prefer not to say,Italy,Basic,72.5,156.9,89,60.06,2015,1,Fighting,Console,247,26257
280,18-24,Male,Turkey,Basic,117.3,42.9,8,313.94,2022,0,Adventure,PC,284,48613
281,35-44,Female,USA,Ultimate,39.8,133.4,76,33.65,2019,1,Action,Handheld,131,10077
282,18-24,Non-binary,UK,Basic,20.8,592.0,61,40.14,2019,1,Adventure,Handheld,244,48877
283,25-34,Male,Japan,Basic,123.6,90.7,27,19.43,2016,1,RPG,Handheld,491,23337
284,25-34,Female,Spain,Basic,31.2,40.5,76,29.05,2022,1,Adventure,Mobile,277,11488
285,35-44,Female,Netherlands,Free,20.4,312.1,63,120.03,2020,1,Adventure,PC,206,12848
286,55+,Male,Brazil,Basic,17.8,222.3,32,162.88,2015,0,Action,Mobile,477,40765
287,35-44,Female,South Korea,Free,12.7,58.8,60,699.07,2023,1,Shooter,PC,27,11453
288,18-24,Female,Poland,Ultimate,319.5,112.2,35,46.71,2020,0,Puzzle,Mobile,41,36564
289,18-24,Male,China,Free,103.2,119.3,16,36.76,2017,1,Sports,Handheld,471,15356
290,35-44,Male,Brazil,Basic,19.6,149.6,36,99.06,2020,1,Fighting,PC,430,8977
291,18-24,Male,Russia,Ultimate,132.4,322.4,56,27.02,2018,0,Shooter,Mobile,177,15519
292,13-17,Male,Japan,Ultimate,50.7,91.3,30,20.88,2023,1,Puzzle,Handheld,349,10149
293,18-24,Male,France,Premium,48.4,343.1,101,88.71,2022,0,Simulation,PC,235,12859
294,18-24,Male,South Korea,Basic,18.6,78.2,32,30.33,2016,1,Sports,Handheld,204,9807
295,18-24,Male,Japan,Free,21.9,1096.2,79,35.36,2017,0,Puzzle,Console,268,47816
296,18-24,Female,UAE,Free,32.0,1124.9,21,135.44,2022,0,Simulation,Console,11,7159
297,<13,Male,Brazil,Free,6.9,53.1,56,86.94,2016,0,RPG,Console,151,6298
298,<13,Male,Brazil,Premium,22.4,34.1,40,1097.51,2024,0,Strategy,Console,478,30919
299,55+,Male,China,Free,33.2,480.0,93,217.62,2022,1,Strategy,Handheld,154,19461
300,18-24,Male,Saudi Arabia,Premium,94.4,202.2,54,17.27,2022,0,Shooter,PC,434,26473
301,18-24,Male,Brazil,Free,20.2,287.7,30,29.97,2019,0,Shooter,Console,247,17410
302,25-34,Male,India,Basic,63.4,67.6,89,6.96,2019,1,Adventure,Mobile,365,48486
303,18-24,Male,France,Basic,6.4,126.6,20,12.69,2022,0,RPG,Mobile,297,47787
304,45-54,Female,India,Premium,84.2,98.1,74,362.61,2021,0,Sports,Handheld,409,43782
305,35-44,Prefer not to say,Spain,Free,16.1,213.8,95,35.99,2022,0,Puzzle,Console,300,49666
306,13-17,Male,Brazil,Free,36.8,33.3,1,6.83,2015,0,Simulation,Console,436,22343
307,18-24,Male,Turkey,Free,45.8,131.7,74,2.94,2021,0,Puzzle,Console,468,36313
308,35-44,Female,Australia,Free,39.2,32.9,18,6.0,2021,0,Strategy,Mobile,495,34206
309,45-54,Female,UK,Basic,30.4,79.9,113,16.38,2016,0,Shooter,PC,182,36911
310,25-34,Male,Netherlands,Free,12.3,132.1,100,54.9,2023,0,Racing,Console,13,23205
311,25-34,Female,Italy,Free,16.3,272.8,57,30.12,2020,0,Fighting,Handheld,101,19232
312,13-17,Male,Poland,Ultimate,73.5,301.4,59,155.67,2022,0,Racing,PC,291,12752
313,55+,Male,Canada,Basic,20.5,369.9,118,13.41,2020,0,Fighting,PC,177,22824
314,18-24,Female,Germany,Free,30.5,25.0,13,343.67,2021,0,RPG,Handheld,73,49911
315,45-54,Non-binary,Poland,Free,10.0,676.5,32,44.5,2017,0,Shooter,Mobile,319,46839
316,25-34,Female,Spain,Free,65.8,68.5,86,108.58,2016,0,Sports,Console,226,5284
317,25-34,Male,Canada,Basic,11.5,74.7,70,25.02,2018,1,Puzzle,Handheld,141,2651
318,25-34,Male,India,Premium,68.9,204.9,33,250.99,2018,0,Puzzle,Handheld,80,31173
319,18-24,Male,Canada,Basic,14.2,99.0,65,7.46,2019,0,Action,Handheld,1,15203
320,18-24,Male,Netherlands,Free,74.6,229.1,3,8.58,2021,0,Shooter,Console,473,26564
321,18-24,Female,Canada,Basic,33.4,286.3,5,12.75,2017,0,Simulation,Handheld,80,38753
322,18-24,Female,Poland,Basic,21.2,59.4,114,318.59,2020,0,Strategy,PC,247,17463
323,35-44,Female,Germany,Basic,119.1,119.0,91,38.26,2022,0,Strategy,Mobile,416,46920
324,18-24,Prefer not to say,Mexico,Premium,31.3,123.4,12,13.16,2022,1,Adventure,Handheld,303,18293
325,13-17,Male,Canada,Free,24.8,468.7,33,40.67,2023,0,Puzzle,Console,446,25506
326,55+,Female,France,Free,68.5,84.9,105,70.67,2016,0,Sports,Handheld,128,23945
327,45-54,Female,China,Ultimate,10.1,80.6,27,10.85,2018,1,RPG,Console,361,39580
328,45-54,Male,Australia,Free,4.4,43.6,113,69.36,2015,0,Simulation,Mobile,292,9462
329,55+,Female,Netherlands,Free,83.6,49.8,13,44.52,2021,0,Racing,Mobile,175,3397
330,18-24,Male,Brazil,Premium,17.0,29.3,110,25.56,2020,0,Racing,PC,385,40947
331,18-24,Female,Russia,Premium,66.1,63.8,75,8.17,2017,1,Sports,Console,397,20821
332,35-44,Male,Japan,Premium,34.4,1004.5,75,207.02,2019,0,Action,Console,222,48911
333,25-34,Male,Brazil,Free,13.1,340.0,36,27.03,2017,1,RPG,PC,491,46888
334,13-17,Female,France,Free,53.8,687.3,105,0.67,2024,0,Fighting,Handheld,490,13258
335,35-44,Female,Germany,Free,23.9,47.5,58,93.13,2021,0,Strategy,Mobile,245,34363
336,18-24,Male,Japan,Basic,14.0,14.3,64,96.68,2022,0,Racing,Handheld,155,48068
337,18-24,Male,Russia,Free,14.3,216.9,50,221.27,2022,0,Sports,Console,424,36527
338,25-34,Male,UK,Premium,8.3,1372.4,51,101.48,2023,0,Action,Mobile,17,42467
339,25-34,Male,Brazil,Free,45.7,82.9,4,67.2,2023,1,Sports,PC,335,9734
340,25-34,Female,France,Free,15.7,167.7,44,26.3,2018,1,Shooter,Console,313,48949
341,13-17,Female,Poland,Basic,32.2,22.6,18,26.42,2024,0,Adventure,Console,394,16076
342,35-44,Male,India,Ultimate,28.6,153.5,18,150.47,2019,0,Action,Mobile,455,8259
343,18-24,Female,Australia,Ultimate,15.6,127.7,92,43.16,2023,0,Action,Mobile,162,17058
344,13-17,Male,South Korea,Ultimate,9.8,12.0,6,6.32,2019,1,Action,PC,338,40305
345,45-54,Female,China,Basic,251.4,42.7,59,32.58,2017,0,Adventure,Console,175,17732
346,45-54,Male,USA,Free,31.9,38.9,63,50.33,2023,0,Strategy,PC,415,26615
347,35-44,Male,Russia,Free,142.4,22.3,43,2.76,2022,1,Fighting,Mobile,71,40268
348,35-44,Female,India,Premium,84.1,62.2,69,167.36,2022,0,Fighting,Console,186,20320
349,25-34,Male,Saudi Arabia,Free,25.6,273.3,112,54.65,2020,0,Fighting,PC,251,18259
350,25-34,Female,Mexico,Free,38.3,69.4,75,7.07,2016,1,Shooter,Console,171,42482
351,13-17,Female,Canada,Free,37.4,588.9,69,34.95,2020,0,Shooter,Console,306,33518
352,18-24,Male,South Korea,Basic,144.8,96.0,9,46.83,2017,0,Sports,Console,493,2887
353,18-24,Male,Brazil,Free,64.3,219.5,23,225.63,2016,0,Adventure,Mobile,98,21264
354,18-24,Female,France,Free,17.4,269.6,11,216.1,2020,0,Puzzle,PC,267,30916
355,25-34,Female,France,Basic,43.9,935.1,61,275.1,2022,0,Fighting,PC,249,1982
356,25-34,Male,Australia,Free,63.0,62.8,79,95.95,2021,0,Simulation,PC,497,2751
357,13-17,Male,Russia,Basic,12.9,252.4,89,20.49,2018,0,Strategy,Console,108,990
358,18-24,Female,Canada,Premium,49.2,47.7,17,14.0,2022,0,Shooter,PC,145,26810
359,25-34,Male,Netherlands,Free,97.2,1172.1,50,19.09,2022,0,Sports,PC,95,36039
360,13-17,Male,France,Premium,16.7,42.6,53,49.46,2021,1,Sports,Console,473,30657
361,35-44,Male,Russia,Free,18.6,235.2,90,52.58,2016,0,Fighting,Mobile,165,36608
362,25-34,Female,UK,Basic,83.8,964.3,14,255.56,2018,0,Shooter,Handheld,244,14937
363,25-34,Female,India,Basic,24.9,35.3,39,37.28,2017,0,Action,Console,325,19206
364,25-34,Prefer not to say,Mexico,Ultimate,15.1,303.1,55,2.62,2021,0,Strategy,Console,140,42251
365,35-44,Female,China,Basic,67.1,45.1,112,9.13,2017,0,RPG,Mobile,390,30157
366,18-24,Non-binary,Canada,Free,52.5,2426.1,9,12.63,2021,0,Puzzle,Console,227,32214
367,25-34,Male,UAE,Basic,35.7,15.3,63,12.62,2022,0,Sports,Mobile,374,23704
368,25-34,Female,Spain,Free,81.4,24.0,27,0.81,2018,0,Strategy,Console,454,15950
369,18-24,Male,Netherlands,Basic,86.2,38.6,35,574.9,2021,0,Shooter,PC,250,12003
370,35-44,Female,India,Free,31.0,40.2,91,2.07,2023,0,Sports,Console,495,14567
371,35-44,Male,Poland,Basic,160.7,277.3,117,23.09,2021,0,RPG,Handheld,331,17685
372,25-34,Male,Spain,Free,117.5,1286.4,80,146.58,2016,0,Puzzle,Handheld,290,14090
373,35-44,Female,Japan,Premium,6.8,593.6,60,132.23,2023,0,Fighting,Console,1,4220
374,35-44,Female,UAE,Basic,14.5,196.5,86,6.02,2019,0,Simulation,Console,450,16503
375,25-34,Male,South Korea,Free,5.5,150.1,30,333.66,2024,0,Racing,Handheld,484,39336
376,35-44,Female,UAE,Ultimate,25.5,71.7,90,268.18,2020,1,Action,Mobile,340,4503
377,25-34,Male,Netherlands,Basic,12.6,237.3,103,41.59,2016,0,Action,Mobile,477,25918
378,25-34,Male,Poland,Free,17.3,115.5,39,56.88,2024,0,Puzzle,Handheld,218,35667
379,25-34,Female,India,Free,79.2,186.3,52,13.87,2021,0,Shooter,Mobile,154,44440
380,35-44,Male,China,Basic,8.1,61.0,97,79.73,2023,0,Shooter,Console,266,19598
381,13-17,Non-binary,Brazil,Free,36.7,35.1,104,76.65,2016,0,Fighting,Mobile,209,28595
382,45-54,Male,Netherlands,Ultimate,36.6,153.0,58,26.31,2023,0,Shooter,Console,262,13005
383,35-44,Female,India,Free,31.0,149.0,65,143.78,2019,0,Adventure,Console,129,45432
384,<13,Female,Netherlands,Free,36.8,72.6,76,89.77,2015,0,Strategy,Console,57,35680
385,35-44,Male,Japan,Ultimate,5.6,59.2,81,6768.0,2019,0,Puzzle,Mobile,345,33716
386,13-17,Male,Canada,Ultimate,17.3,290.1,89,14.12,2016,0,Adventure,Handheld,199,44112
387,18-24,Female,India,Free,113.8,256.2,29,403.17,2022,0,Strategy,Handheld,343,29344
388,35-44,Female,Australia,Premium,12.7,1410.7,58,15.2,2017,0,Fighting,Mobile,440,14996
389,13-17,Male,Spain,Free,125.6,778.3,42,120.44,2023,0,Sports,Mobile,0,12638
390,35-44,Male,Poland,Premium,10.7,35.4,28,1.11,2019,0,Shooter,Console,51,36362
391,35-44,Male,Australia,Premium,9.8,118.0,83,25.32,2017,0,Sports,Handheld,111,26073
392,25-34,Male,Spain,Free,15.5,28.9,105,110.84,2024,1,Sports,PC,430,15008
393,<13,Male,Australia,Free,81.7,16.3,10,78.25,2015,0,RPG,Mobile,351,46840
394,18-24,Male,Canada,Free,21.4,2068.5,11,2.7,2018,0,Adventure,Console,226,39401
395,25-34,Female,South Korea,Free,43.7,876.9,74,29.43,2021,0,Action,PC,465,23912
396,55+,Female,Brazil,Free,35.1,69.7,60,500.23,2017,1,Sports,PC,289,40416
397,25-34,Non-binary,France,Premium,31.7,659.9,30,255.55,2023,0,Sports,Mobile,228,14870
398,18-24,Female,China,Free,91.8,788.4,49,230.6,2019,0,Action,Handheld,366,29449
399,25-34,Non-binary,Australia,Basic,61.4,14.8,71,1859.95,2020,0,Action,Console,134,19717
400,25-34,Male,South Korea,Premium,13.3,411.9,69,3.99,2021,1,Puzzle,Mobile,278,9441
401,35-44,Female,China,Basic,26.6,82.3,60,30.22,2024,0,Puzzle,Mobile,208,15712
402,13-17,Prefer not to say,Germany,Basic,133.6,235.0,28,57.2,2019,0,Adventure,Handheld,439,45421
403,35-44,Female,India,Free,42.8,5496.3,20,18.23,2016,0,Racing,PC,69,47359
404,25-34,Male,Poland,Basic,9.9,994.7,96,65.84,2017,0,Sports,Mobile,381,47508
405,55+,Female,France,Free,10.5,127.2,59,384.32,2023,0,Racing,Mobile,190,31359
406,18-24,Female,Mexico,Premium,67.5,817.3,12,64.42,2017,0,Simulation,Handheld,201,33990
407,25-34,Female,Netherlands,Free,58.1,14.8,5,2.0,2016,0,Sports,Mobile,151,23913
408,45-54,Female,Russia,Premium,15.8,271.6,30,150.71,2022,0,Action,PC,170,9137
409,13-17,Female,Spain,Basic,60.2,279.5,33,53.38,2022,0,Strategy,Handheld,172,41990
410,45-54,Prefer not to say,Turkey,Basic,119.0,346.1,10,2.08,2021,0,Puzzle,Handheld,411,37832
411,25-34,Male,Turkey,Free,106.3,80.6,39,21.69,2016,0,RPG,PC,350,43141
412,13-17,Female,Brazil,Free,119.5,234.7,91,4.04,2016,0,RPG,Mobile,355,28931
413,18-24,Male,Italy,Premium,51.6,414.5,76,35.45,2017,0,Strategy,PC,286,29342
414,25-34,Female,China,Free,28.7,9.1,66,25.64,2024,0,Puzzle,PC,437,32625
415,13-17,Female,Germany,Free,24.0,101.6,94,5.54,2015,0,Strategy,Handheld,160,2248
416,25-34,Male,Poland,Basic,32.7,50.2,60,79.56,2019,0,Puzzle,Mobile,447,12005
417,18-24,Male,Mexico,Premium,16.4,328.5,41,10.76,2017,0,Simulation,Handheld,159,27724
418,25-34,Female,Germany,Free,24.8,775.4,69,397.84,2018,0,Adventure,Console,202,19540
419,<13,Male,UK,Premium,91.8,71.2,37,70.27,2023,1,Sports,Mobile,458,11258
420,35-44,Male,Japan,Basic,9.1,40.2,78,36.92,2021,0,Sports,Console,131,37319
421,55+,Female,Turkey,Free,9.7,170.8,115,358.2,2021,0,Strategy,Handheld,325,35727
422,55+,Male,UAE,Basic,64.4,37.2,90,80.67,2017,0,RPG,Handheld,159,25544
423,35-44,Male,Italy,Premium,25.0,113.1,114,91.83,2021,0,Sports,PC,217,14060
424,13-17,Non-binary,India,Ultimate,7.1,99.7,8,49.53,2023,0,Puzzle,Console,287,21087
425,35-44,Male,UK,Free,31.5,297.7,95,34.11,2024,0,Action,Handheld,166,46499
426,<13,Male,Saudi Arabia,Premium,28.1,216.6,57,100.11,2023,0,Action,Console,489,39451
427,<13,Female,South Korea,Basic,23.5,180.1,67,537.02,2024,0,Racing,Handheld,284,12111
428,18-24,Female,Brazil,Free,57.3,1058.1,28,0.32,2015,0,Sports,PC,452,1739
429,25-34,Female,China,Basic,11.4,205.1,14,900.03,2023,1,Strategy,Mobile,450,3359
430,35-44,Female,Australia,Free,33.5,89.9,11,12.04,2017,0,Sports,Mobile,111,40302
431,25-34,Female,Netherlands,Free,28.0,104.1,29,72.87,2020,0,Puzzle,PC,159,2739
432,18-24,Male,Brazil,Free,34.1,59.3,104,4.16,2016,1,Sports,Handheld,232,44149
433,18-24,Male,Russia,Free,8.3,43.7,54,511.4,2018,0,Racing,Mobile,269,9
434,55+,Male,Italy,Basic,21.8,28.0,76,6.86,2017,0,Simulation,Console,23,41457
435,18-24,Male,Australia,Free,33.6,578.9,107,293.98,2020,0,Puzzle,Console,416,4266
436,25-34,Female,UAE,Basic,51.1,62.7,9,38.02,2015,1,Action,Handheld,481,16348
437,13-17,Female,Brazil,Free,145.1,216.8,36,42.77,2018,1,RPG,Console,222,22905
438,35-44,Male,Russia,Basic,63.1,103.6,19,8.26,2015,0,Simulation,PC,497,37528
439,25-34,Female,Australia,Premium,47.9,143.3,7,339.93,2015,0,Action,Console,408,24548
440,18-24,Male,Japan,Free,91.6,592.6,17,43.76,2018,0,Action,PC,373,47678
441,13-17,Male,Japan,Basic,26.0,183.5,48,160.21,2019,0,Adventure,Mobile,456,40602
442,25-34,Female,UAE,Basic,114.8,49.0,51,2.46,2021,0,Puzzle,PC,23,24362
443,25-34,Male,France,Basic,81.1,75.4,87,14.34,2022,0,RPG,PC,293,23893
444,18-24,Male,Russia,Free,23.2,416.5,76,79.52,2017,0,Racing,PC,69,37344
445,45-54,Male,Poland,Basic,154.3,265.0,71,5.12,2017,0,Simulation,PC,53,7751
446,13-17,Male,Turkey,Free,47.3,448.9,89,93.87,2024,0,Simulation,Console,292,43654
447,18-24,Female,France,Free,191.4,111.5,78,20.23,2018,0,Puzzle,Handheld,188,24896
448,45-54,Female,Saudi Arabia,Basic,42.2,27.8,58,17.0,2020,0,Strategy,Console,368,49080
449,18-24,Male,South Korea,Free,21.1,272.6,95,117.82,2016,0,Strategy,PC,437,10340
450,25-34,Male,Spain,Basic,17.9,201.0,89,70.54,2020,1,Sports,PC,112,29104
451,18-24,Female,UK,Premium,24.9,207.4,75,10.11,2020,0,Fighting,Handheld,39,30647
452,18-24,Non-binary,UAE,Premium,21.0,28.3,75,294.33,2016,1,Puzzle,Console,13,34541
453,55+,Male,China,Free,91.6,68.8,7,116.54,2019,0,Shooter,Console,166,13627
454,18-24,Male,Brazil,Ultimate,32.4,48.1,107,2.66,2021,0,RPG,Console,147,47234
455,45-54,Female,Canada,Basic,9.1,239.7,62,34.65,2023,0,Action,Mobile,93,47963
456,18-24,Female,Germany,Free,39.3,249.8,67,95.57,2017,0,Shooter,Handheld,262,46921
457,18-24,Male,USA,Free,36.6,140.9,15,46.21,2021,1,RPG,Console,214,18427
458,<13,Female,Germany,Basic,22.8,473.9,67,0.37,2017,0,Puzzle,Mobile,310,2948
459,25-34,Male,Germany,Ultimate,41.0,887.9,53,60.06,2016,0,Adventure,Handheld,51,23648
460,18-24,Male,Japan,Basic,32.0,226.7,41,170.09,2018,0,Puzzle,Mobile,63,29680
461,35-44,Male,France,Premium,55.0,332.0,17,48.32,2022,0,Puzzle,Handheld,189,40852
462,25-34,Female,Russia,Free,52.5,77.5,113,59.34,2019,1,Simulation,Mobile,232,27810
463,55+,Male,China,Free,44.3,62.1,57,252.11,2022,0,Fighting,Console,20,7799
464,18-24,Male,Turkey,Free,11.7,498.5,44,5.07,2020,0,Action,Handheld,449,32890
465,35-44,Male,Mexico,Premium,180.4,52.0,71,164.78,2015,0,Racing,Console,282,10911
466,35-44,Female,Japan,Free,9.5,342.6,75,90.87,2017,0,Racing,Handheld,447,4792
467,35-44,Male,China,Free,29.9,1168.4,64,4.78,2022,1,Shooter,Console,285,11287
468,35-44,Male,Canada,Free,13.8,325.1,110,155.49,2018,0,Action,PC,84,6204
469,35-44,Male,Saudi Arabia,Premium,45.5,134.7,20,819.99,2016,0,Fighting,Handheld,165,22102
470,25-34,Female,Turkey,Premium,37.0,29.7,1,90.08,2022,0,Sports,Handheld,342,23009
471,13-17,Male,Russia,Free,28.9,180.5,96,125.42,2019,0,Action,Handheld,98,41377
472,<13,Male,Germany,Ultimate,111.5,498.2,102,11.04,2015,0,Sports,Mobile,20,48374
473,45-54,Male,Poland,Free,80.4,119.7,118,21.59,2022,0,RPG,Console,293,42840
474,25-34,Female,USA,Free,25.5,505.6,85,11.86,2023,0,Puzzle,Console,478,3325
475,35-44,Male,UK,Free,63.0,230.0,31,98.86,2022,0,Simulation,Console,369,17376
476,25-34,Female,Saudi Arabia,Free,115.8,210.5,17,25.1,2015,0,Adventure,PC,72,20894
477,13-17,Female,Australia,Free,79.9,101.5,89,22.88,2020,1,Racing,PC,211,32623
478,13-17,Female,India,Premium,29.7,25.9,41,156.9,2020,0,RPG,Handheld,416,5708
479,25-34,Male,Mexico,Basic,9.3,89.1,97,668.2,2021,1,Fighting,Mobile,183,20477
480,18-24,Non-binary,Russia,Basic,42.9,88.3,76,47.87,2015,0,Sports,PC,236,24820
481,18-24,Male,France,Premium,56.5,296.1,116,5.14,2022,0,Strategy,Console,335,6428
482,25-34,Male,Netherlands,Premium,17.9,145.7,28,57.99,2018,0,Racing,Handheld,95,28372
483,13-17,Female,France,Free,33.7,544.5,49,72.77,2018,1,Racing,Console,82,8242
484,25-34,Male,UAE,Basic,31.0,208.0,90,190.02,2024,0,Action,Console,81,10337
485,18-24,Male,Mexico,Basic,100.5,81.0,100,33.61,2018,0,RPG,PC,283,15235
486,35-44,Male,Poland,Ultimate,145.9,55.8,55,204.69,2020,0,Adventure,Handheld,250,44273
487,18-24,Female,China,Free,84.8,71.9,8,162.63,2020,0,Action,Mobile,470,46726
488,25-34,Male,Japan,Free,30.9,180.0,32,34.91,2020,0,RPG,Handheld,441,763
489,<13,Female,Saudi Arabia,Premium,82.9,94.9,51,186.88,2016,0,Puzzle,PC,313,45484
490,13-17,Female,UK,Premium,55.6,40.8,115,220.36,2019,0,Fighting,PC,96,31102
491,18-24,Female,UK,Free,31.2,496.7,90,10.63,2016,0,Adventure,Handheld,456,35298
492,25-34,Male,Poland,Basic,176.6,178.2,69,230.56,2020,0,Puzzle,PC,305,14353
493,25-34,Non-binary,Australia,Free,18.3,206.4,107,45.61,2021,1,Action,Console,467,17250
494,18-24,Male,USA,Ultimate,53.7,55.3,38,37.67,2020,0,Sports,PC,19,37982
495,25-34,Male,South Korea,Free,64.8,42.5,77,46.44,2017,0,Adventure,PC,463,21504
496,35-44,Male,Russia,Free,26.3,122.2,19,351.36,2024,0,Action,Mobile,383,42237
497,35-44,Male,Russia,Free,51.8,13.0,6,349.91,2024,0,Simulation,Console,164,37423
498,<13,Male,UK,Basic,70.6,378.3,119,111.55,2019,0,Adventure,Handheld,79,8249
499,25-34,Male,Italy,Free,40.3,63.8,45,81.81,2023,1,Adventure,PC,74,33062
500,13-17,Male,Japan,Premium,48.3,107.6,70,46.69,2020,0,Puzzle,Console,289,29183
501,18-24,Male,Turkey,Ultimate,36.0,247.7,16,3126.58,2017,1,Fighting,PC,269,15172
502,55+,Female,Australia,Free,62.7,113.3,54,19.55,2023,0,Action,Console,213,44726
503,13-17,Female,UK,Basic,27.6,36.5,93,27.92,2019,0,Action,Mobile,275,26914
504,25-34,Female,UK,Free,25.8,904.0,82,85.94,2015,1,Simulation,PC,38,13338
505,25-34,Male,Turkey,Free,33.7,23.6,32,14.01,2024,0,Action,Mobile,268,26224
506,25-34,Male,Poland,Free,85.4,10.1,29,263.26,2017,0,Racing,Handheld,196,34525
507,25-34,Non-binary,Australia,Free,8.2,423.9,107,6.01,2017,0,Puzzle,Handheld,220,19253
508,<13,Male,India,Basic,16.0,25.8,52,18.71,2016,0,Adventure,Mobile,108,18672
509,18-24,Female,UK,Free,204.5,667.4,81,29.89,2016,0,RPG,Mobile,187,20462
510,25-34,Male,UK,Premium,41.3,233.3,106,12.1,2023,0,Adventure,Console,149,39253
511,13-17,Non-binary,Brazil,Premium,23.9,208.4,112,260.2,2017,0,Adventure,Console,41,49278
512,18-24,Male,Mexico,Premium,62.5,75.0,69,7.6,2024,0,RPG,Mobile,197,31826
513,<13,Male,Netherlands,Ultimate,17.7,55.1,96,12.87,2018,0,Adventure,Handheld,410,19589
514,13-17,Female,Italy,Ultimate,6.2,94.5,29,19.78,2020,0,Strategy,Console,122,8808
515,18-24,Female,UAE,Basic,44.0,51.8,93,193.35,2024,0,Simulation,Mobile,15,42553
516,13-17,Male,UK,Basic,18.5,632.2,106,482.37,2023,0,Racing,Handheld,444,11356
517,25-34,Male,India,Free,35.9,60.9,3,119.53,2015,1,Racing,Console,462,32382
518,25-34,Female,Japan,Premium,43.1,272.5,51,7.61,2017,0,Fighting,Console,342,30632
519,35-44,Male,UAE,Basic,37.1,495.8,68,21.54,2017,0,Sports,PC,430,3620
520,18-24,Male,Australia,Ultimate,8.4,51.6,44,577.16,2020,1,Strategy,Handheld,186,41906
521,13-17,Male,UAE,Free,33.8,233.2,25,57.01,2023,1,Sports,PC,20,40853
522,13-17,Male,Saudi Arabia,Free,47.3,50.8,22,6.24,2023,1,Simulation,Mobile,383,47750
523,25-34,Female,UK,Free,10.8,120.5,42,1467.11,2019,0,Action,PC,291,34460
524,25-34,Male,Netherlands,Premium,9.8,85.6,75,23.23,2023,1,Action,Console,125,45095
525,<13,Male,China,Free,14.1,64.4,8,49.04,2020,0,Puzzle,Console,105,45479
526,45-54,Male,India,Basic,60.2,179.4,91,19.55,2019,0,Strategy,Console,264,820
527,13-17,Male,Mexico,Basic,6.7,34.6,44,13.02,2022,0,Strategy,Console,267,24218
528,25-34,Male,Germany,Free,64.3,452.6,110,381.45,2021,0,Simulation,PC,426,38857
529,25-34,Male,Spain,Basic,45.3,40.5,53,73.28,2021,0,Racing,Console,277,28138
530,35-44,Male,UK,Basic,27.0,32.4,86,87.62,2018,0,Simulation,Console,214,49260
531,25-34,Non-binary,Spain,Free,10.1,109.6,67,8.01,2024,0,Simulation,Console,295,47251
532,35-44,Male,India,Basic,17.5,94.9,27,34.85,2015,0,Racing,Console,304,29611
533,18-24,Female,Russia,Ultimate,61.9,227.4,11,21.48,2019,0,Fighting,Mobile,238,38893
534,35-44,Male,Australia,Ultimate,90.5,164.3,27,15.82,2023,0,Action,Handheld,415,4342
535,13-17,Male,China,Basic,14.5,21.1,7,110.05,2022,0,Strategy,Handheld,482,40355
536,45-54,Male,Germany,Basic,82.6,484.9,91,32.89,2018,0,RPG,Handheld,103,40101
537,25-34,Male,France,Free,57.3,106.4,111,154.31,2024,0,Puzzle,PC,331,36086
538,35-44,Non-binary,Italy,Ultimate,32.9,198.3,75,160.95,2023,1,Puzzle,Handheld,58,5509
539,25-34,Non-binary,Russia,Free,18.4,2085.1,57,28.43,2020,1,Sports,Handheld,10,7291
540,25-34,Female,Australia,Basic,20.8,694.9,89,107.87,2021,0,RPG,Mobile,317,38396
541,25-34,Female,UAE,Free,142.4,191.1,39,27.3,2024,0,Puzzle,Console,87,20511
542,35-44,Male,China,Free,38.2,28.6,51,16.75,2024,0,Shooter,Handheld,89,26807
543,13-17,Male,France,Free,96.0,29.1,80,11.13,2024,0,Action,Console,279,649
544,13-17,Non-binary,Mexico,Premium,40.2,598.5,21,62.11,2022,0,Adventure,Console,61,14825
545,18-24,Female,Saudi Arabia,Basic,23.1,91.6,90,17.94,2015,1,Puzzle,Console,306,36250
546,13-17,Male,Turkey,Basic,52.8,121.3,91,431.48,2018,0,Puzzle,Mobile,331,984
547,35-44,Male,Spain,Free,186.1,37.5,57,625.77,2020,0,Fighting,Console,266,1585
548,18-24,Male,China,Premium,19.8,253.4,51,111.32,2018,0,Simulation,Mobile,422,29988
549,55+,Non-binary,USA,Free,68.8,583.9,109,78.67,2017,1,Action,Handheld,94,4027
550,18-24,Male,Canada,Free,38.6,923.6,117,56.14,2019,1,Puzzle,PC,121,41518
551,18-24,Male,UK,Premium,10.4,86.7,17,1920.99,2018,1,Strategy,Console,133,8184
552,35-44,Male,Spain,Ultimate,10.2,321.8,31,1036.54,2019,0,Action,PC,425,37539
553,25-34,Female,Spain,Free,23.1,132.4,14,40.17,2016,0,Racing,PC,442,34243
554,25-34,Male,Saudi Arabia,Basic,43.7,426.8,87,40.51,2017,1,Puzzle,Console,101,48881
555,25-34,Female,Australia,Basic,66.9,147.7,2,89.16,2022,1,Fighting,PC,115,14202
556,25-34,Male,Saudi Arabia,Ultimate,9.4,55.2,90,9.31,2022,1,Strategy,Mobile,269,1733
