ReviewID,GameID,PlayerID,Year,Month,Score,Sentiment,Helpful_Votes,Platform,Verified_Purchase
506,76,782,2023,1,10,Positive,249,Xbox One,0
507,7,5492,2018,11,10,Positive,459,PS3,1
508,90,8480,2018,9,7,Neutral,358,Wii,1
509,111,9055,2023,6,3,Negative,274,PS4,1
510,171,6130,2023,8,10,Positive,268,PS4,1
511,20,5897,2017,2,9,Positive,461,PS4,1
512,24,6605,2020,7,10,Positive,485,Xbox One,1
513,31,2751,2021,3,7,Neutral,243,PS4,1
514,82,6669,2022,12,3,Negative,357,PS4,1
515,176,4762,2018,9,3,Negative,376,Mobile,1
516,137,9428,2019,6,7,Neutral,316,Mobile,1
517,21,7597,2020,1,6,Neutral,117,Xbox One,1
518,77,9698,2019,11,8,Positive,176,Xbox One,1
519,176,1292,2018,5,4,Neutral,231,PC,1
520,144,1435,2015,11,9,Positive,177,PS5,1
521,48,1486,2022,3,8,Positive,314,PS4,1
522,70,6767,2019,12,7,Positive,304,PC,1
523,43,5633,2020,8,7,Positive,457,Nintendo Switch,1
524,115,7402,2021,4,9,Positive,32,Xbox 360,1
525,151,4883,2024,10,7,Positive,137,PC,1
526,29,9111,2023,7,7,Positive,380,Xbox Series X,1
527,51,7071,2022,12,7,Positive,386,PS4,0
528,131,5823,2024,1,2,Negative,209,Xbox One,0
529,98,2270,2023,2,9,Positive,84,PC,1
530,45,6640,2024,3,7,Positive,19,Nintendo Switch,1
531,139,7153,2015,6,7,Positive,308,PS3,1
532,152,125,2022,1,3,Negative,45,Mobile,1
533,42,6106,2024,2,7,Positive,255,PS4,1
534,85,399,2021,4,7,Neutral,234,PS4,1
535,20,2312,2020,9,6,Neutral,65,PC,1
536,76,6446,2019,9,10,Positive,284,Wii,1
537,38,4122,2020,1,5,Neutral,269,PS3,1
538,162,6970,2022,10,9,Positive,150,PS4,1
539,85,9928,2016,9,10,Positive,106,Xbox One,0
540,134,9862,2020,9,7,Positive,415,Xbox Series X,1
541,107,9847,2023,5,8,Positive,396,PS3,1
542,151,3946,2018,4,8,Positive,419,PS4,0
543,180,285,2016,3,7,Neutral,470,PC,1
544,189,3385,2020,11,1,Negative,115,Xbox One,1
545,193,6663,2022,4,1,Negative,386,Wii,1
546,13,1393,2015,11,5,Neutral,121,Xbox 360,0
547,125,9946,2022,9,2,Negative,191,Nintendo Switch,1
548,171,9228,2023,5,8,Positive,334,Mobile,0
549,164,8708,2022,9,8,Positive,318,Xbox One,1
550,35,2533,2018,11,10,Positive,97,PS5,1
551,79,4400,2017,7,10,Positive,202,Xbox 360,1
552,3,9109,2018,7,2,Negative,497,Nintendo Switch,1
553,2,7056,2018,3,1,Negative,320,Wii,1
554,128,1008,2022,1,4,Neutral,76,Mobile,1
555,91,1731,2016,10,7,Positive,296,PS4,1
556,132,8542,2018,12,5,Neutral,343,Nintendo Switch,1
557,137,5010,2017,11,8,Positive,147,PS3,1
558,189,6802,2019,3,2,Negative,246,PS5,1
559,113,3907,2018,12,8,Positive,72,Nintendo Switch,1
560,187,9038,2020,10,10,Positive,194,Xbox One,1
561,153,8203,2017,6,7,Neutral,271,PS3,1
562,178,1841,2021,4,2,Negative,392,PS5,1
563,25,3543,2018,3,4,Negative,430,Xbox 360,1
564,137,9863,2019,1,8,Positive,391,Xbox Series X,0
565,39,3906,2015,6,8,Positive,207,Xbox One,1
566,177,9580,2015,2,10,Positive,347,Nintendo Switch,1
567,138,7564,2020,9,9,Positive,51,PC,1
568,36,1652,2022,10,7,Neutral,269,Xbox Series X,1
569,133,91,2020,2,9,Positive,256,Nintendo Switch,1
570,168,3197,2019,3,7,Positive,12,Mobile,1
571,173,6803,2018,3,5,Neutral,196,Mobile,1
572,130,8603,2024,1,7,Positive,388,Nintendo Switch,1
573,82,5369,2021,5,9,Positive,272,Nintendo Switch,1
574,121,7472,2021,11,8,Positive,48,PS4,0
575,168,326,2024,7,2,Negative,209,PS3,1
576,1,4913,2020,12,7,Positive,188,PC,1
577,170,3892,2023,5,8,Positive,61,Wii,1
578,72,3610,2018,3,9,Positive,306,Mobile,1
579,71,536,2015,8,8,Positive,232,Wii,1
580,17,3259,2021,1,10,Positive,181,Xbox 360,1
581,66,8031,2017,7,4,Neutral,246,PS3,1
582,69,6673,2015,3,7,Neutral,414,Xbox 360,1
583,94,8776,2015,1,7,Positive,415,Xbox Series X,1
584,9,8761,2016,3,8,Positive,21,PC,1
585,86,4641,2015,12,2,Negative,420,Nintendo Switch,1
586,175,6951,2016,10,7,Positive,89,PS3,1
587,166,3729,2024,9,7,Positive,5,Xbox Series X,1
588,52,818,2023,3,4,Negative,52,Nintendo Switch,1
589,77,9876,2019,8,4,Neutral,30,PS4,0
590,92,3321,2020,9,10,Positive,273,PC,1
591,15,6374,2017,10,9,Positive,229,PS4,1
592,125,8824,2020,12,10,Positive,399,PS3,1
593,144,7241,2024,6,9,Positive,119,PC,1
594,148,6653,2015,2,9,Positive,250,Xbox 360,1
595,93,4072,2018,6,7,Positive,94,Nintendo Switch,1
596,148,186,2021,12,7,Positive,365,PS3,0
597,108,8245,2021,2,6,Neutral,291,Mobile,1
598,94,5609,2017,7,9,Positive,498,PC,1
599,36,6146,2016,10,8,Positive,273,PS5,1
600,19,8764,2023,8,8,Positive,114,Wii,1
601,58,276,2021,3,7,Positive,108,PS3,1
602,129,3768,2020,10,6,Neutral,369,Wii,0
603,154,4325,2018,12,9,Positive,486,Wii,1
604,151,7123,2023,3,7,Positive,94,PC,1
605,183,4327,2024,10,10,Positive,348,PS5,1
606,82,3961,2019,5,7,Neutral,262,PS3,1
607,150,1659,2018,6,7,Positive,230,PS4,1
608,93,7743,2018,7,9,Positive,124,PS5,0
609,156,7525,2024,1,9,Positive,378,Wii,1
610,22,5628,2020,10,9,Positive,230,Xbox One,1
611,163,7370,2017,5,5,Neutral,209,Xbox 360,1
612,173,9857,2015,10,7,Positive,262,Xbox One,0
613,123,8827,2024,7,3,Negative,377,PS5,1
614,118,2353,2017,2,4,Neutral,185,Xbox One,1
615,70,2458,2021,8,6,Neutral,196,PS5,0
616,79,947,2020,6,9,Positive,426,PS5,1
617,148,7310,2021,12,2,Negative,337,PS3,1
618,168,9724,2019,9,8,Positive,329,Xbox One,1
619,38,7840,2023,7,9,Positive,66,Nintendo Switch,1
620,87,4177,2020,3,10,Positive,283,Mobile,1
621,56,9014,2017,6,7,Positive,354,Mobile,1
622,25,9858,2020,5,9,Positive,479,Nintendo Switch,1
623,119,6713,2019,11,3,Negative,17,Wii,0
624,168,3145,2024,9,7,Neutral,349,Mobile,1
625,33,7487,2016,9,4,Negative,326,PC,1
626,29,8235,2016,3,6,Neutral,421,Xbox 360,1
627,24,8896,2024,5,7,Neutral,403,Wii,0
628,52,9593,2016,1,7,Positive,433,Xbox Series X,1
629,19,5884,2021,4,4,Neutral,208,Wii,0
630,161,8046,2021,10,8,Positive,189,Xbox Series X,1
631,150,758,2022,10,9,Positive,0,Wii,1
632,133,4587,2018,6,8,Positive,392,Wii,1
633,1,7086,2016,2,8,Positive,377,Xbox 360,1
634,56,957,2016,1,4,Neutral,367,Mobile,1
635,132,9790,2015,3,7,Positive,4,Xbox 360,1
636,111,3025,2021,3,7,Neutral,134,PC,1
637,24,7768,2017,3,7,Positive,12,Nintendo Switch,1
638,56,1909,2023,4,7,Positive,492,Xbox Series X,1
639,38,4476,2021,9,1,Negative,472,PS3,1
640,97,1371,2023,9,4,Neutral,451,PS4,1
641,165,6802,2021,12,10,Positive,347,PS3,1
642,174,3816,2020,9,9,Positive,21,PC,1
643,57,7564,2018,10,7,Neutral,165,PC,1
644,36,3365,2024,10,3,Negative,180,Mobile,0
645,183,4809,2021,7,1,Negative,424,Xbox 360,1
646,100,4126,2019,4,8,Positive,17,PC,1
647,81,9137,2021,3,8,Positive,470,Wii,0
648,23,6914,2021,1,8,Positive,44,Mobile,1
649,169,4509,2018,8,1,Negative,335,Xbox 360,1
650,62,3911,2016,12,9,Positive,106,PS4,1
651,187,3426,2015,10,8,Positive,34,PC,0
652,15,4580,2023,7,8,Positive,349,PC,1
653,141,4029,2022,5,9,Positive,461,Xbox One,1
654,76,3460,2024,2,7,Positive,267,Nintendo Switch,1
655,139,9335,2015,5,7,Neutral,156,PC,1
656,188,4418,2018,2,8,Positive,490,Nintendo Switch,1
657,12,9032,2023,4,6,Neutral,27,PC,1
658,160,3023,2021,8,4,Negative,78,PS4,1
659,19,4255,2017,12,9,Positive,119,Wii,1
660,118,8723,2019,1,8,Positive,146,Xbox Series X,1
661,143,2202,2022,7,10,Positive,359,Nintendo Switch,1
662,95,2073,2019,4,9,Positive,186,Mobile,1
663,69,2886,2016,12,10,Positive,145,Xbox Series X,1
664,30,4137,2024,12,8,Positive,191,Xbox One,1
665,177,72,2016,7,9,Positive,461,PS4,1
666,190,6457,2016,12,7,Positive,463,Xbox Series X,1
667,99,3455,2021,7,6,Neutral,160,Mobile,0
668,50,865,2021,6,5,Neutral,310,Xbox 360,0
669,184,7790,2023,6,4,Neutral,284,Nintendo Switch,1
670,181,8426,2018,1,7,Neutral,338,Xbox Series X,1
671,22,8347,2021,2,2,Negative,10,PS5,1
672,136,3727,2018,7,7,Positive,497,PS3,1
673,100,6700,2024,9,7,Positive,285,Xbox Series X,1
674,57,2380,2016,3,9,Positive,189,Wii,1
675,183,9993,2024,12,6,Neutral,38,Xbox 360,1
676,39,4716,2015,1,6,Neutral,278,Xbox One,1
677,29,602,2018,1,10,Positive,288,Xbox One,0
678,138,8601,2018,11,4,Neutral,30,Nintendo Switch,1
679,196,8678,2019,9,4,Neutral,110,PS4,1
680,48,8355,2020,5,7,Neutral,199,PC,1
681,114,131,2015,3,9,Positive,251,PS4,1
682,198,7368,2023,5,7,Positive,22,Xbox Series X,1
683,79,8613,2019,10,4,Negative,427,Wii,1
684,3,6832,2017,2,4,Neutral,116,PS3,1
685,44,2237,2015,10,9,Positive,296,PS5,1
686,155,8228,2024,5,4,Neutral,356,Wii,1
687,163,8404,2020,10,3,Negative,30,PS5,1
688,81,3390,2016,7,4,Negative,22,PS4,1
689,26,6997,2016,9,4,Negative,238,PS5,1
690,9,6985,2021,7,8,Positive,54,Wii,1
691,98,8691,2022,8,8,Positive,162,PS5,1
692,57,1247,2022,9,7,Positive,417,Xbox Series X,1
693,186,7348,2023,8,4,Neutral,44,Mobile,1
694,119,8574,2018,3,8,Positive,325,PS3,1
695,189,4050,2020,8,9,Positive,462,Wii,1
696,78,3793,2024,12,4,Neutral,303,Xbox Series X,0
697,121,3710,2015,2,7,Neutral,340,PS3,1
698,8,9234,2015,3,3,Negative,280,Xbox Series X,1
699,190,8308,2016,9,9,Positive,296,Xbox Series X,1
700,118,9649,2020,6,5,Neutral,56,Nintendo Switch,1
701,173,4907,2021,5,4,Neutral,222,Xbox One,1
702,106,2639,2018,10,9,Positive,12,Mobile,1
703,156,6808,2015,11,7,Positive,305,Wii,0
704,17,6100,2020,6,8,Positive,92,Nintendo Switch,0
705,191,9973,2022,2,5,Neutral,402,PS4,1
706,40,2711,2020,8,8,Positive,88,PC,1
707,23,7811,2015,6,10,Positive,108,PS3,1
708,172,4911,2021,3,9,Positive,321,Xbox Series X,1
709,94,3461,2018,10,10,Positive,428,Xbox 360,1
710,14,5185,2017,8,4,Neutral,391,PC,1
711,88,5475,2022,12,7,Neutral,135,Mobile,1
712,52,4972,2021,7,4,Neutral,363,Xbox One,1
713,68,9969,2020,4,5,Neutral,263,PC,1
714,93,434,2023,3,4,Negative,213,PS5,1
715,89,9135,2021,3,5,Neutral,90,Mobile,0
716,177,5806,2019,8,6,Neutral,166,Xbox One,0
717,100,624,2015,2,8,Positive,75,Nintendo Switch,1
718,127,3812,2024,11,7,Neutral,485,PC,1
719,58,776,2020,3,1,Negative,421,Wii,1
720,144,7593,2017,5,1,Negative,57,Xbox One,1
721,16,1786,2019,9,8,Positive,65,PS4,0
722,191,3698,2021,8,8,Positive,180,Xbox 360,1
723,50,1277,2020,12,4,Neutral,81,PS4,1
724,190,8186,2015,11,9,Positive,378,Xbox Series X,0
725,53,1026,2016,4,8,Positive,12,Xbox 360,1
726,33,8100,2024,1,7,Positive,335,Xbox One,1
727,24,5984,2023,12,5,Neutral,150,Xbox 360,1
728,162,2692,2022,1,9,Positive,348,PS4,1
729,98,9536,2017,6,9,Positive,317,PS5,1
730,168,7892,2019,1,9,Positive,377,Xbox One,1
731,15,3525,2024,10,5,Neutral,81,Nintendo Switch,0
732,179,6431,2022,10,9,Positive,189,PS5,1
733,111,6542,2017,3,6,Neutral,191,PS5,1
734,150,6821,2024,11,7,Positive,419,PS5,1
735,1,545,2017,4,8,Positive,190,PC,1
736,147,5699,2019,4,4,Negative,45,Mobile,1
737,186,5625,2015,11,10,Positive,62,Nintendo Switch,1
738,148,9201,2024,7,9,Positive,250,PS5,1
739,118,7567,2016,10,7,Neutral,229,PS5,1
740,50,5533,2020,5,2,Negative,187,PC,1
741,167,6437,2019,4,2,Negative,48,Xbox 360,1
742,181,431,2023,11,4,Neutral,320,Nintendo Switch,1
743,200,9962,2021,12,10,Positive,163,PS4,1
744,103,3532,2018,11,7,Neutral,49,Mobile,1
745,160,5449,2023,1,10,Positive,210,PC,1
746,74,7544,2020,2,8,Positive,43,PS5,1
747,111,8542,2015,12,7,Neutral,187,Xbox One,1
748,174,7127,2015,5,7,Positive,88,PS3,1
749,107,2273,2020,5,6,Neutral,204,Xbox One,1
750,140,9039,2023,5,6,Neutral,213,Xbox 360,0
751,80,6283,2015,11,9,Positive,257,Xbox Series X,1
752,129,6297,2017,8,10,Positive,69,PC,1
753,162,2409,2019,12,7,Neutral,476,PC,1
754,187,5889,2019,1,10,Positive,170,Xbox 360,1
755,83,6760,2018,2,9,Positive,410,PC,1
756,39,7310,2023,4,8,Positive,354,PS3,1
757,62,567,2017,11,10,Positive,465,PS5,1
758,141,6676,2020,11,1,Negative,93,PS3,1
759,133,1700,2022,9,2,Negative,440,Xbox One,1
760,23,1077,2022,7,10,Positive,154,Nintendo Switch,0
761,39,8132,2019,2,2,Negative,363,Xbox 360,1
762,182,5383,2019,4,8,Positive,116,Wii,1
763,190,1908,2017,11,7,Positive,263,Mobile,1
764,56,2000,2015,7,6,Neutral,284,PS3,1
765,172,6991,2021,6,7,Positive,475,PS3,1
766,154,8976,2023,4,5,Neutral,41,Mobile,0
767,68,9042,2024,12,7,Neutral,309,Wii,1
768,147,5808,2020,10,7,Positive,227,PS5,0
769,187,6602,2022,7,9,Positive,203,Xbox Series X,1
770,35,6628,2017,2,10,Positive,329,Mobile,1
771,121,4504,2020,4,8,Positive,80,PS3,1
772,93,6653,2021,12,9,Positive,461,Xbox 360,1
773,167,3447,2021,3,4,Neutral,325,Xbox Series X,1
774,92,9481,2021,7,8,Positive,160,PS3,1
775,124,8775,2015,3,4,Negative,362,Nintendo Switch,1
776,194,8846,2023,6,4,Neutral,300,PC,1
777,150,1277,2017,5,7,Neutral,268,Xbox 360,1
778,55,2976,2015,12,9,Positive,135,Nintendo Switch,1
779,96,5601,2019,3,10,Positive,252,Nintendo Switch,1
780,73,1465,2021,11,8,Positive,197,Wii,1
781,136,6412,2021,2,4,Negative,323,Nintendo Switch,0
782,193,2705,2019,5,10,Positive,435,Wii,0
783,187,3248,2015,2,7,Neutral,131,PS5,1
784,111,4370,2024,1,6,Neutral,94,PS4,1
785,163,6419,2022,5,7,Neutral,169,Xbox One,1
786,72,8551,2015,6,7,Neutral,103,Nintendo Switch,1
787,93,1897,2016,9,7,Positive,461,PS4,1
788,51,6634,2023,3,10,Positive,271,Mobile,1
789,11,8369,2021,3,3,Negative,112,PS4,1
790,76,5286,2019,2,7,Positive,281,Xbox One,1
791,69,1014,2024,7,7,Neutral,264,PS4,1
792,134,7181,2022,6,9,Positive,477,Wii,1
793,190,5693,2018,3,10,Positive,329,PS3,1
794,40,1174,2015,7,4,Neutral,62,PS3,1
795,183,664,2023,11,1,Negative,414,Xbox One,0
796,61,3706,2015,1,10,Positive,266,Xbox Series X,0
797,174,5702,2015,11,9,Positive,203,PS5,1
798,136,7089,2017,7,7,Neutral,150,PS3,1
799,70,2430,2016,10,10,Positive,312,PS5,1
800,87,6161,2024,4,9,Positive,313,Xbox One,1
801,171,7038,2016,5,9,Positive,63,Xbox 360,1
802,78,2606,2020,8,4,Neutral,45,Xbox Series X,1
803,38,1555,2018,3,7,Neutral,161,Xbox Series X,1
804,12,3736,2016,7,10,Positive,277,PS3,1
805,139,2855,2018,4,10,Positive,262,Xbox Series X,1
806,63,8054,2019,11,2,Negative,10,Xbox Series X,1
807,93,6945,2017,5,7,Neutral,296,Mobile,1
808,120,1828,2023,6,3,Negative,320,PS4,1
809,12,1651,2021,6,4,Neutral,486,Wii,1
810,36,2053,2019,11,1,Negative,478,Mobile,0
811,36,2380,2017,7,7,Positive,92,Xbox One,1
812,87,5487,2023,4,1,Negative,461,Mobile,0
813,25,3419,2023,3,2,Negative,87,PS3,1
814,56,7404,2023,1,7,Positive,35,Xbox One,1
815,131,7492,2018,8,8,Positive,313,PS5,0
816,146,3213,2017,6,10,Positive,426,Xbox 360,1
817,119,8253,2024,8,10,Positive,413,Xbox One,1
818,99,6709,2020,7,9,Positive,251,Mobile,1
819,197,8878,2024,4,9,Positive,430,Xbox One,1
820,122,8811,2019,10,7,Positive,206,Nintendo Switch,1
821,64,3575,2024,9,8,Positive,437,PS3,1
822,53,4509,2023,9,2,Negative,394,Wii,1
823,181,724,2020,12,1,Negative,228,Wii,0
824,93,7172,2021,10,10,Positive,222,PS5,0
825,180,7249,2019,3,1,Negative,246,Nintendo Switch,1
826,31,5213,2021,3,7,Neutral,263,Wii,0
827,96,3690,2021,5,9,Positive,481,Nintendo Switch,1
828,89,2714,2015,7,7,Positive,290,Xbox 360,0
829,30,2870,2022,2,1,Negative,227,Nintendo Switch,1
830,128,8225,2024,6,8,Positive,401,PS3,0
831,183,3605,2020,10,4,Neutral,300,Wii,1
832,73,2750,2024,7,7,Neutral,330,Nintendo Switch,1
833,163,9614,2018,5,7,Positive,50,PC,1
834,46,3655,2018,6,7,Neutral,473,PS5,1
835,185,9964,2021,10,10,Positive,131,PS5,1
836,108,4207,2021,2,4,Negative,473,PS5,0
837,102,3230,2021,6,8,Positive,170,Nintendo Switch,0
838,2,3321,2018,2,9,Positive,244,Nintendo Switch,1
839,48,857,2021,7,4,Negative,141,Xbox One,1
840,13,5677,2022,8,7,Positive,396,Xbox Series X,1
841,185,1433,2019,8,9,Positive,474,Mobile,1
842,74,9711,2019,11,10,Positive,333,Nintendo Switch,1
843,166,933,2021,2,10,Positive,400,PS3,1
844,116,1450,2018,4,7,Positive,137,Wii,1
845,141,4102,2015,2,8,Positive,66,Xbox 360,1
846,179,6483,2024,11,5,Neutral,43,Wii,1
847,30,5239,2021,4,7,Neutral,232,Nintendo Switch,1
848,37,7891,2017,6,9,Positive,385,Mobile,1
849,18,5240,2024,1,10,Positive,245,PS3,1
850,156,6855,2021,9,9,Positive,260,PS4,1
851,173,3107,2019,4,9,Positive,190,Xbox One,1
852,123,6557,2018,12,10,Positive,239,PC,1
853,33,9796,2017,4,8,Positive,381,Xbox One,1
854,81,8247,2020,9,3,Negative,80,PC,1
855,190,2871,2020,10,8,Positive,278,Xbox 360,1
856,188,3680,2016,6,7,Neutral,297,PS3,1
857,79,2468,2022,5,10,Positive,306,Xbox One,1
858,171,8611,2021,3,1,Negative,399,PS4,1
859,182,712,2019,2,8,Positive,114,Xbox One,1
860,166,9648,2024,6,5,Neutral,328,PS3,1
861,3,3310,2017,12,10,Positive,112,PS5,1
862,194,619,2016,6,1,Negative,347,Xbox Series X,0
863,170,9080,2016,11,9,Positive,341,PS5,1
864,51,4575,2020,2,10,Positive,388,Mobile,1
865,48,5980,2017,10,9,Positive,62,PS3,0
866,107,8459,2024,3,7,Positive,274,Xbox One,1
867,27,912,2023,3,6,Neutral,99,Wii,1
868,97,4650,2020,7,8,Positive,29,PS5,1
869,170,3412,2018,9,10,Positive,387,Nintendo Switch,0
870,63,3163,2020,6,7,Positive,363,Xbox One,0
871,197,709,2016,8,6,Neutral,44,Xbox 360,1
872,186,8029,2020,12,4,Negative,399,PS4,1
873,77,1515,2023,7,3,Negative,97,Wii,1
874,88,4265,2020,4,6,Neutral,362,Mobile,1
875,133,6835,2017,6,8,Positive,169,PS5,1
876,120,7822,2018,10,4,Negative,128,Wii,1
877,82,7586,2018,9,4,Neutral,9,Xbox 360,1
878,86,7048,2019,11,9,Positive,496,Xbox 360,1
879,99,5439,2015,10,6,Neutral,249,Xbox Series X,1
880,120,2391,2024,1,4,Negative,1,PS4,1
881,140,9605,2015,12,9,Positive,303,Mobile,1
882,85,9368,2015,5,9,Positive,46,PC,1
883,76,4070,2020,5,7,Neutral,234,PS5,1
884,2,7120,2024,11,10,Positive,434,PS3,1
885,172,8058,2024,3,1,Negative,160,Wii,1
886,49,2124,2023,6,9,Positive,383,Nintendo Switch,1
887,21,2099,2021,2,8,Positive,380,Nintendo Switch,1
888,116,5713,2021,4,10,Positive,438,PS4,1
889,196,2748,2015,8,4,Neutral,120,PC,1
890,41,1039,2015,12,3,Negative,43,PC,1
891,198,6958,2017,3,9,Positive,84,Wii,1
892,139,8595,2017,3,4,Neutral,274,Wii,1
893,5,8089,2016,4,9,Positive,428,PS5,1
894,78,5488,2016,7,2,Negative,185,Nintendo Switch,1
895,188,5265,2024,2,7,Positive,222,PS3,1
896,117,2077,2019,11,6,Neutral,156,Mobile,1
897,191,8692,2017,11,8,Positive,205,Nintendo Switch,1
898,96,9504,2020,10,8,Positive,408,PC,1
899,117,5093,2015,1,1,Negative,30,Xbox Series X,1
900,42,6531,2022,12,6,Neutral,89,PS5,1
901,85,6434,2021,1,10,Positive,55,PS3,1
902,79,458,2019,3,9,Positive,18,Nintendo Switch,1
903,11,796,2017,11,10,Positive,354,Wii,1
904,137,8876,2016,3,8,Positive,70,Nintendo Switch,1
905,99,491,2023,3,10,Positive,304,PS4,1
906,115,9985,2020,8,7,Positive,71,Xbox Series X,0
907,36,516,2015,8,7,Neutral,137,Mobile,1
908,75,7412,2016,9,10,Positive,259,Xbox 360,1
909,118,8805,2017,10,10,Positive,338,PS3,0
910,130,2761,2017,4,10,Positive,313,Xbox One,1
911,25,1845,2022,7,8,Positive,89,PC,1
912,27,5692,2021,10,4,Neutral,372,Mobile,1
913,23,2628,2016,3,7,Neutral,315,Xbox Series X,1
914,196,4963,2018,12,9,Positive,0,PS5,1
915,125,3381,2020,4,6,Neutral,417,PC,1
916,119,4716,2015,5,7,Neutral,46,Mobile,1
917,167,3158,2019,7,10,Positive,1,PS5,1
918,185,1107,2019,1,6,Neutral,110,Xbox One,1
919,20,4710,2022,4,10,Positive,381,Wii,1
920,147,1571,2016,3,8,Positive,285,Wii,1
921,59,6869,2021,8,8,Positive,312,PS4,1
922,187,7618,2021,2,4,Neutral,224,Xbox One,1
923,176,8425,2017,3,1,Negative,177,PS5,1
924,54,6044,2017,6,7,Positive,396,PS4,0
925,102,7048,2020,5,7,Neutral,275,PS3,1
926,77,7470,2016,9,5,Neutral,402,Nintendo Switch,1
927,180,2170,2019,9,4,Neutral,396,PS4,1
928,79,7801,2016,1,4,Neutral,301,PS3,1
929,80,1658,2024,10,10,Positive,384,PS3,0
930,44,94,2018,8,10,Positive,299,Xbox Series X,0
931,13,9701,2021,1,10,Positive,79,Mobile,1
932,138,6164,2017,7,5,Neutral,3,Xbox One,1
933,152,2762,2018,3,1,Negative,265,Wii,1
934,82,1514,2018,12,4,Negative,44,Xbox 360,1
935,158,5906,2019,5,7,Positive,313,PC,1
936,164,5435,2018,6,6,Neutral,15,PC,1
937,104,1416,2015,3,4,Neutral,214,Xbox Series X,1
938,123,8718,2018,8,7,Neutral,24,Xbox One,1
939,181,3566,2018,11,9,Positive,413,Wii,1
940,149,2906,2015,5,4,Neutral,360,Xbox 360,0
941,131,581,2020,10,9,Positive,330,Wii,1
942,121,4873,2016,9,9,Positive,260,Wii,0
943,156,8993,2017,7,9,Positive,254,Wii,1
944,170,1459,2018,3,7,Positive,225,Nintendo Switch,1
945,6,3495,2020,10,4,Negative,450,Xbox 360,1
946,192,9219,2019,5,4,Neutral,233,Mobile,0
947,64,9571,2019,11,10,Positive,412,Xbox Series X,1
948,200,3627,2016,9,3,Negative,356,Mobile,1
949,43,2619,2020,1,6,Neutral,229,Xbox 360,1
950,132,7370,2021,8,8,Positive,301,PS5,1
951,185,6777,2018,12,9,Positive,172,Mobile,0
952,170,1104,2018,11,9,Positive,425,Nintendo Switch,1
953,191,4209,2024,9,7,Neutral,411,Xbox One,1
954,15,5573,2020,1,5,Neutral,39,PS5,1
955,192,478,2018,6,9,Positive,474,Wii,1
956,27,6800,2020,3,7,Positive,462,PS4,1
957,48,4195,2024,4,7,Positive,450,PS3,1
958,159,5074,2015,9,2,Negative,35,PS5,0
959,98,3268,2017,2,7,Neutral,382,Xbox 360,1
960,139,4514,2020,4,9,Positive,458,Xbox One,0
961,125,8450,2020,10,8,Positive,355,Xbox Series X,1
962,110,9450,2020,8,2,Negative,331,PC,1
963,23,4849,2022,12,9,Positive,95,Wii,1
964,2,5934,2018,3,7,Positive,289,Xbox Series X,1
965,154,927,2022,5,3,Negative,344,PS5,1
966,106,1765,2016,2,2,Negative,223,PS3,0
967,84,2609,2015,11,8,Positive,108,PS3,1
968,4,5773,2016,7,9,Positive,133,Wii,1
969,112,6860,2017,1,10,Positive,409,Mobile,1
970,190,7047,2018,8,10,Positive,346,PS4,1
971,94,5876,2018,2,5,Neutral,162,Xbox 360,1
972,82,3865,2019,9,5,Neutral,389,Wii,1
973,137,6982,2024,9,9,Positive,132,Xbox Series X,0
974,4,357,2015,3,9,Positive,120,Xbox Series X,0
975,66,8454,2023,10,9,Positive,173,Nintendo Switch,0
976,189,7944,2019,2,4,Neutral,32,PS4,1
977,141,1538,2018,4,10,Positive,221,Mobile,1
978,57,4147,2021,11,8,Positive,489,PS3,1
979,77,3484,2024,1,7,Neutral,353,PC,1
980,60,5800,2020,9,10,Positive,365,PC,1
981,160,4777,2021,12,6,Neutral,196,PS4,1
982,22,2362,2019,10,7,Neutral,185,Wii,1
983,153,1472,2018,6,5,Neutral,474,PS4,1
984,2,3481,2015,5,4,Neutral,349,Xbox 360,1
985,66,479,2024,8,5,Neutral,43,PS5,0
986,123,2238,2022,12,7,Neutral,72,Nintendo Switch,0
987,190,1644,2024,5,10,Positive,225,PS5,1
988,34,2806,2017,5,6,Neutral,374,Xbox 360,1
989,117,4430,2016,7,10,Positive,212,Xbox 360,1
990,9,4244,2017,3,9,Positive,225,PS5,1
991,10,95,2024,6,4,Negative,128,PS4,0
992,152,1945,2019,4,9,Positive,173,PS5,1
993,46,88,2021,8,2,Negative,412,Nintendo Switch,0
994,94,8214,2020,8,1,Negative,361,Xbox Series X,1
995,100,9392,2024,12,7,Positive,289,Mobile,1
996,124,8548,2017,3,10,Positive,302,PS5,1
997,156,1316,2023,1,10,Positive,463,Xbox One,0
998,55,1458,2021,5,6,Neutral,353,Mobile,0
999,52,527,2024,7,3,Negative,429,PS4,1
1000,135,3689,2024,4,1,Negative,288,PS4,1
1001,95,3252,2020,7,4,Negative,188,Xbox One,1
1002,197,8437,2024,11,8,Positive,478,PS4,1
1003,155,6989,2024,6,8,Positive,96,PS4,1
1004,83,6590,2020,9,7,Positive,32,PS3,1
1005,5,1147,2021,9,9,Positive,116,Mobile,1
1006,178,3918,2018,12,3,Negative,24,Xbox One,1
1007,157,5852,2020,4,4,Negative,440,Wii,1
1008,175,944,2015,6,6,Neutral,137,Nintendo Switch,1
1009,113,4778,2022,7,4,Negative,364,Wii,1
1010,49,6865,2017,12,10,Positive,344,PS5,0
